level,name,REGIOVIZ,UNIT_SUP,ACT_1574_2016,CHOM_1574_2016,ACT_1524_2013,CHOM_1524_2013,CHOM_LONG_2014,ACT_LONG_2014,CHOM_FEM_2015,CHOM_MAL_2015,ACT_FEM_2015,ACT_MAL_2015,EMP_2564_2016,ACT_2564_2016,Y25.64_2016,ENSSUP_2564_2016,Y18.24_2014,Y18.24_LEAV_2014,REV_2014,MEN_2014,EMP_FT_2016,EMP_PT_2016,PIB_2014,POP_PIB_2014,EMP_TERT2015,EMP_ADM2015,EMP_TOTAL2015,EMP_HTEC_2015,EMP_T_HTEC_2015,VA_TERTOT_2013,VA_TOTAL_2013,BREV_2012,POP_BREV_2012,RD_EMP_2013,POP_RD_EMP_2013,RD_DEP_2013,POP_RD_DEP_2013,ARTIF_AREA_2015,LC_AREA_2015,IND_LU_2015,LU_2015,POP_AGE_T_2016,POP_LT25_2016,POP_GE65_2016,POP_1524_2016,POP_5564_2016,POP_2564_2016,MED_AGE_2016,ESP_VIE_2015,RT_CHOM_1574,RT_CHOM_1524,RT_CHOM_LONG,RT_CHOM_FEM,RT_CHOM_MAL,RT_CHOM_SEX_INEQ,RT_EMP_2564,RT_ENSSUP_2564,RT_Y1824_LEAV,RT_REV,RT_EMP_PT,RT_PIB_HAB,RT_EMP_TERT,RT_EMP_ADM,RT_EMP_HTEC,RT_VA_TERT,RT_BREV_HAB,RT_RD_EMP,RT_RD_DEP,RT_ARTIF_AREA,RT_IND_LU,RT_POP_LT25,RT_POP_GE65,RT_POP_REN_ACT,RT_POP_REN_ACT10,RT_POP_RETR,RT_MED_AGE,RT_ESP_VIE,N12_POL,N1,TypoDemoN12,TypoDemoN1,TypoPopN12,TypoPopN1,TypoEmpN12,TypoEmpN1,TypoGDPN12,TypoGDPN1,TypoEcoSpeN12,TypoEcoSpeN1,TypoUrbN12,TypoUrbN1,id
1,LONDON,0,Royaume-Uni,4770.7,267.1592,509.7,128.9541,106.1,4613.043,141.8,149.4,2112.4,2538.3,3947.0,5021.628,5009043.0,2860164.0,781829.0,46909.74,232337.8,8.541829,3475.7,1026.5,510321,8.533796,3822.3,1119.8,4379.2,307.0,4385.714,366589.1,400791.3,460.47,8.257033999999999,53327.0,4099239.0,4428.588,8.363717,937.0,1574.79,331.0,1576.19,8759408,2739705,1010660,1051249,788799,5592083,34.6,81.4,5.6,25.3,2.3,6.712744,5.885829,0.8269146999999999,78.6,57.1,6.0,27200.0,29.533620000000003,59800.0,87.28307,25.57088,7.0,91.46635,5576.7,1.3009,529.5,59.5,21.0,31.277279999999998,11.537989999999999,48.99257,133.2721,18.07305,34.6,81.4,1,1,Régions en forte croissance démographique (0.63 - 2.61 %),Régions en forte croissance démographique (0.61 - 2.14 %),Régions entre 2 700 000 et 17 850 000 habitants,Régions entre 6 000 000 et 17 850 000 habitants,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,Activités spécialisées supérieures,Activités spécialisées supérieures,Part de la population urbaine comprise entre  67  et 100 %,Part de la population urbaine comprise entre  67  et 100 %,UKI
2,Inner London — West,0,Royaume-Uni,661.6,31.7568,47.8,6.7398,12.4,620.0,15.8,18.3,283.4,343.8,570.1,708.1988,704257.0,527488.5,106105.0,NA,53574.83,1.123162,506.1,125.4,214967,1.12313,535.5,133.6,601.1,57.4,591.7526,160014.6,166509.7,NA,NA,35768.0,556605.1,3244.672,NA,73.0,108.9552,29.0,110.68700000000001,1154723,320978,129488,134478,97366,787457,34.5,82.4,4.8,14.1,2.0,5.575158999999999,5.322862000000001,0.2522967,80.5,74.9,NA,47700.0,24.77771,191400.0,89.08667,22.225920000000002,9.7,96.09929,NA,6.4261,NA,67.0,26.2,27.79697,11.21377,40.761340000000004,138.116,16.443820000000002,34.5,82.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI3
3,Camden and City of London,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99827,0.2430063,NA,NA,NA,NA,NA,74212.26,76580.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253656,77496,29765,36695,21330,169786,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410800.0,NA,NA,NA,96.90715,NA,NA,NA,NA,NA,30.551609999999997,11.7344,45.64334,172.0347,17.53089,33.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI31
3,Westminster,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73327,0.233006,NA,NA,NA,NA,NA,53648.47,55859.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244426,65530,28745,28511,21872,167219,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314700.0,NA,NA,NA,96.04228,NA,NA,NA,NA,NA,26.80975,11.76021,39.18813,130.3539,17.19003,35.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI32
3,Kensington & Chelsea and Hammersmith & Fulham,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28826,0.33518600000000004,NA,NA,NA,NA,NA,22303.53,23297.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338829,92088,41452,37619,31049,228702,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000.0,NA,NA,NA,95.73181,NA,NA,NA,NA,NA,27.178309999999996,12.2339,40.2655,121.1601,18.1249,35.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI33
3,Wandsworth,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12988,0.3122115,NA,NA,NA,NA,NA,9850.92,10771.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317812,85864,29526,31653,23115,221750,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41600.0,NA,NA,NA,91.45161,NA,NA,NA,NA,NA,27.017229999999998,9.290398,38.72108,136.9371,13.31499,33.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI34
2,Inner London — East,0,Royaume-Uni,1341.2,96.5664,154.8,43.1892,37.9,1263.333,42.8,51.8,596.6,721.1,1088.0,1424.0839999999998,1424591.0,854754.6,234005.0,14040.3,54652.05,2.2771689999999998,975.8,265.9,128085,2.271011,1119.6,306.1,1226.0,89.8,1230.137,93824.62,101682.6,NA,NA,7637.0,1130737.0,495.349,NA,166.0,210.3929,40.0,209.4241,2351077,741956,184530,304667,175561,1608396,32.4,80.2,7.2,27.9,3.0,7.173986,7.18347,-0.009483779,76.4,60.0,6.0,24000.0,27.249440000000003,56400.0,91.32137,24.967370000000003,7.3,92.27202,NA,0.6754,NA,78.9,19.1,31.55813,7.848742999999999,46.130179999999996,173.5391,11.47292,32.4,80.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI4
3,Hackney and Newham,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18708,0.5864577,NA,NA,NA,NA,NA,13320.42,15427.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608464,205718,43207,80332,43355,405490,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31900.0,NA,NA,NA,86.34177,NA,NA,NA,NA,NA,33.8094,7.100994999999999,50.73319,185.2889,10.6555,31.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI41
3,Tower Hamlets,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37577,0.2840287,NA,NA,NA,NA,NA,27673.5,28728.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299771,100588,17777,43145,17740,208891,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132300.0,NA,NA,NA,96.32755,NA,NA,NA,NA,NA,33.55495,5.930193,48.15334,243.2074,8.51018,30.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI42
3,Haringey and Islington,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30577,0.48923199999999994,NA,NA,NA,NA,NA,22543.74,24609.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504746,153395,45645,67336,39835,347088,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62500.0,NA,NA,NA,91.60526999999999,NA,NA,NA,NA,NA,30.39053,9.043161999999999,44.19484,169.0373,13.150839999999999,33.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI43
3,Lewisham and Southwark,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26220,0.5945578,NA,NA,NA,NA,NA,20015.07,21559.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611634,190423,52476,76511,50133,414811,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44100.0,NA,NA,NA,92.83449,NA,NA,NA,NA,NA,31.133490000000002,8.579641,45.90597,152.616,12.65058,33.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI44
3,Lambeth,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15005,0.31790250000000003,NA,NA,NA,NA,NA,10272.48,11356.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326462,91832,25425,37343,24498,232116,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47200.0,NA,NA,NA,90.45100000000001,NA,NA,NA,NA,NA,28.129459999999998,7.788042999999999,39.562979999999996,152.4329,10.95357,32.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI45
2,Outer London — East and North East,0,Royaume-Uni,977.6,54.7456,104.5,26.961,22.1,920.8333,41.4,30.5,446.8,509.1,810.7,1034.056,1013992.0,464408.3,164824.0,17306.52,39639.52,1.835163,698.5,225.0,45886,1.8354400000000002,753.3,246.6,886.6,34.6,887.1795,29802.41,37552.69,NA,NA,1386.0,792452.8,108.796,NA,261.0,434.2762,106.0,434.4262,1881234,624936,242306,228605,179510,1131844,35.3,80.8,5.6,25.8,2.4,9.265891,5.990964,3.274926,78.4,45.8,10.5,21600.0,32.21188,25000.0,84.96503,27.814120000000003,3.9,79.36159,NA,0.1749,NA,60.1,24.4,33.21947,12.88016,55.213969999999996,127.3495,21.408070000000002,35.3,80.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI5
3,Bexley and Greenwich,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12921,0.5087008,NA,NA,NA,NA,NA,8244.235,10619.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520571,169059,69172,64253,50004,316427,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25400.0,NA,NA,NA,77.63056999999999,NA,NA,NA,NA,NA,32.47569,13.287720000000002,53.42749,128.4957,21.860329999999998,35.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI51
3,Barking & Dagenham and Havering,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11184,0.4438095,NA,NA,NA,NA,NA,6831.82,9172.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455082,154662,65952,55832,45144,262681,36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25200.0,NA,NA,NA,74.48001,NA,NA,NA,NA,NA,33.98552,14.492329999999999,58.87826,123.6753,25.10726,36.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI52
3,Redbridge and Waltham Forest,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12970,0.5614719,NA,NA,NA,NA,NA,8815.915,10510.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573956,189579,64635,68091,52376,355137,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23100.0,NA,NA,NA,83.87857,NA,NA,NA,NA,NA,33.030229999999996,11.26132,53.381930000000004,130.0042,18.200020000000002,34.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI53
3,Enfield,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8812,0.32516609999999996,NA,NA,NA,NA,NA,5911.62,7251.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331625,111636,42547,40429,31986,197599,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27100.0,NA,NA,NA,81.52812,NA,NA,NA,NA,NA,33.66332,12.82985,56.49624,126.3959,21.53199,35.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI54
2,Outer London — South,0,Royaume-Uni,693.6,29.8248,93.6,24.8976,12.7,668.4211,16.3,15.2,301.9,378.8,583.4,712.3321,710779.0,381688.3,101449.0,5681.144,31771.28,1.270851,496.6,168.9,38806,1.26817,553.2,181.6,650.4,44.4,652.9412,27386.78,31011.7,NA,NA,1982.0,657816.1,200.87099999999998,NA,195.0,355.8394,72.0,354.6798,1293591,396771,186041,142869,132202,782455,37.7,82.1,4.3,26.6,1.9,5.399139,4.012672,1.3864670000000001,81.9,53.7,5.6,25000.0,34.01128,30600.0,85.05535,27.92128,6.8,88.31114000000001,NA,0.3013,NA,54.8,20.3,30.67206,14.38175,50.70848,108.0687,23.77658,37.7,82.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI6
3,Bromley,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9717,0.32069309999999995,NA,NA,NA,NA,NA,6680.525,7691.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326998,95120,57207,33535,35594,190619,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30300.0,NA,NA,NA,86.85707,NA,NA,NA,NA,NA,29.088859999999997,17.4946,49.90059,94.21531999999999,30.01117,40.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI61
3,Croydon,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9997,0.37582709999999997,NA,NA,NA,NA,NA,7007.285,7906.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382642,124359,49906,44618,39875,230165,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26600.0,NA,NA,NA,88.62263,NA,NA,NA,NA,NA,32.50009,13.04248,54.03037,111.8947,21.68271,36.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI62
3,"Merton, Kingston upon Thames and Sutton",0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19092,0.5716168,NA,NA,NA,NA,NA,13698.99,15413.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583951,177292,78928,64716,56733,361671,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33400.0,NA,NA,NA,88.87703,NA,NA,NA,NA,NA,30.360770000000002,13.5162,49.02024,114.0712,21.82315,37.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI63
2,Outer London — West and North West,0,Royaume-Uni,1096.7,54.835,109.0,27.25,21.0,1105.263,25.4,33.7,483.7,585.5,894.8,1145.711,1155424.0,636638.6,175446.0,8772.3,52700.06,2.034751,798.6,241.4,82575,2.033867,860.6,251.9,1015.2,80.8,1010.0,55562.49,64033.39,NA,NA,6555.0,961707.7,378.9,NA,242.0,466.2813,84.0,469.2737,2078783,655064,268295,240630,204160,1281931,35.9,82.1,5.0,25.0,1.9,5.251189,5.755764,-0.5045755999999999,78.1,55.1,5.0,25900.0,30.2279,40600.0,84.77147,24.812839999999998,8.0,86.77111,NA,0.6816,NA,51.9,17.9,31.5119,12.90635,51.099790000000006,117.8634,20.92897,35.9,82.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI7
3,Barnet,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12562,0.37498509999999996,NA,NA,NA,NA,NA,8689.32,9702.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384378,120506,53687,43508,36841,232814,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33500.0,NA,NA,NA,89.55698000000001,NA,NA,NA,NA,NA,31.35091,13.967239999999999,51.76063,118.0967,23.06004,36.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI71
3,Brent,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10743,0.3206866,NA,NA,NA,NA,NA,6811.805,8562.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327631,104611,37075,40142,32030,207809,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33500.0,NA,NA,NA,79.5516,NA,NA,NA,NA,NA,31.92952,11.31608,50.33998,125.3263,17.8409,34.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI72
3,Ealing,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161,0.3416011,NA,NA,NA,NA,NA,7833.885,9687.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346364,108834,40825,38787,33410,216801,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35600.0,NA,NA,NA,80.86791,NA,NA,NA,NA,NA,31.42186,11.78673,50.19995,116.094,18.83063,35.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI73
3,Harrow and Hillingdon,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24681,0.5388864999999999,NA,NA,NA,NA,NA,16177.61,18585.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550921,178129,76748,68764,55903,332375,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45800.0,NA,NA,NA,87.04383,NA,NA,NA,NA,NA,32.33295,13.93085,53.592780000000005,123.0059,23.09079,36.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI74
3,Hounslow and Richmond upon Thames,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22430,0.4586912,NA,NA,NA,NA,NA,16047.5,17494.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469489,142984,59960,49429,45976,292132,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48900.0,NA,NA,NA,91.73119,NA,NA,NA,NA,NA,30.455240000000003,12.77133,48.945,107.5104,20.52497,36.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKI75
1,SOUTH EAST (ENGLAND),0,Royaume-Uni,4632.2,162.127,619.5,110.271,58.9,4530.769,90.1,96.5,2152.7,2441.7,3758.0,4588.523,4610388.0,2083895.0,752980.0,79815.88,209002.8,8.856052,3286.4,1202.0,336132,8.868917999999999,3627.2,1282.8,4430.8,318.3,4420.833,222955.9,272162.8,943.22,8.689027000000001,70429.0,4289743.0,7260.45,8.759139,1941.0,19029.41,1180.0,19032.26,8992571,2683760,1698423,1072276,1042054,5155204,41.2,81.6,3.5,17.8,1.3,4.185442,3.952164,0.23327710000000002,81.9,45.2,10.6,23600.0,36.57498,37900.0,81.86332,28.95188,7.2,81.92003000000001,10855.3,1.6418,828.9,10.2,6.2,29.84419,18.886960000000002,52.05924,102.9002,32.9458,41.2,81.6,0,1,NA,Régions en forte croissance démographique (0.61 - 2.14 %),NA,Régions entre 6 000 000 et 17 850 000 habitants,NA,Régions caractérisées par une hausse de l'emploi (0.24 % - 0.79%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Activités spécialisées supérieures,NA,Part de la population urbaine comprise entre  67  et 100 %,UKJ
2,"Berkshire, Buckinghamshire and Oxfordshire",0,Royaume-Uni,1272.6,34.3602,161.2,28.21,14.2,1290.9089999999999,22.0,22.1,592.1,674.8,1058.5,1263.126,1250786.0,644154.8,191671.0,19550.44,56727.08,2.334448,940.1,303.8,112076,2.339791,1002.3,358.5,1229.9,127.6,1226.923,76256.98,90353.96,367.81,2.285443,34374.0,1185597.0,3541.152,2.305888,580.0,5742.5740000000005,481.0,5726.19,2371762,735978,384998,278149,262588,1388941,39.1,82.1,2.7,17.5,1.1,3.715589,3.275044,0.4405441,83.8,51.5,10.2,24300.0,32.315709999999996,47900.0,81.49443000000001,29.148709999999998,10.4,84.39804000000001,16093.6,2.8993,1535.7,10.1,8.4,31.03085,16.232570000000003,52.98843000000001,105.926,27.71882,39.1,82.1,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions entre 1 500 000 et 2 700 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Activités spécialisées supérieures,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,UKJ1
3,Berkshire,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47892,0.8852495000000001,NA,NA,NA,NA,NA,32857.43,39094.03,134.68,0.867504,NA,NA,NA,NA,NA,NA,NA,NA,896109,281795,133634,101889,95640,529506,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54100.0,NA,NA,NA,84.04719,15525.0,NA,NA,NA,NA,31.446509999999996,14.91269,53.218469999999996,106.5339,25.23749,38.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKJ11
3,Milton Keynes,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14551,0.2589146,NA,NA,NA,NA,NA,10112.33,11372.25,13.34,0.2511059,NA,NA,NA,NA,NA,NA,NA,NA,264258,85110,34282,27857,28695,157937,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56200.0,NA,NA,NA,88.92115,5312.5,NA,NA,NA,NA,32.207159999999995,12.97293,53.888580000000005,97.07963000000001,21.706120000000002,36.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKJ12
3,Buckinghamshire CC,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20711,0.5216877000000001,NA,NA,NA,NA,NA,14318.35,16818.17,33.53,0.5090329,NA,NA,NA,NA,NA,NA,NA,NA,530156,158705,97269,57659,63111,300872,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39700.0,NA,NA,NA,85.13619,6587.0,NA,NA,NA,NA,29.93553,18.34724,52.74834,91.36125,32.329029999999996,41.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKJ13
3,Oxfordshire,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28923,0.6726279000000001,NA,NA,NA,NA,NA,18968.87,23069.5,186.26,0.6578023000000001,NA,NA,NA,NA,NA,NA,NA,NA,681239,210368,119813,90744,75142,400626,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43000.0,NA,NA,NA,82.22485999999999,28315.5,NA,NA,NA,NA,30.880209999999998,17.58751,52.50982,120.7634,29.90645,39.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKJ14
2,"Surrey, East and West Sussex",0,Royaume-Uni,1465.9,52.7724,192.3,31.5372,16.4,1366.6670000000001,24.1,29.2,672.7,752.3,1181.0,1450.86,1453599.0,680284.3,222986.0,22521.59,71355.17,2.809259,1026.6,397.8,105210,2.813102,1155.9,406.9,1378.8,98.1,1362.5,70296.5,84683.14,349.43,2.755127,14664.0,1358910.0,1463.912,2.775715,577.0,5443.396,259.0,5510.638000000001,2848968,812337,583032,322047,336732,1615314,42.8,81.7,3.6,16.4,1.2,3.582578,3.8814300000000004,-0.29885259999999997,81.4,46.8,10.1,25400.0,38.74927,37400.0,83.83377,29.51117,7.2,83.01120999999999,12682.9,1.0791,527.4,10.6,4.7,28.513379999999998,20.46467,50.28973,95.63897,36.09403,42.8,81.7,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions entre 2 700 000 et 17 850 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Activités spécialisées supérieures,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,UKJ2
3,Brighton and Hove,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9690,0.2808696,NA,NA,NA,NA,NA,6751.765,7621.93,12.97,0.2743406,NA,NA,NA,NA,NA,NA,NA,NA,286268,92016,38266,48902,26038,187885,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34500.0,NA,NA,NA,88.5834,4727.7,NA,NA,NA,NA,32.14331,13.367189999999999,48.97464,187.8101,20.36671,35.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKJ21
